id_pessoa;abs_eventos;abs_qtd_total;horas_previstas_total;acidentes_eventos;acidentes_com_afastamento;acidentes_dias_perdidos;he_eventos;he_referencia_total;he_valor_total;hi_eventos;hi_minutos_irregulares;hi_minutos_extras;mov_sal_eventos;mov_sal_valor_total;mov_sal_perc_medio
134841;0.0;0.0;0.0;0.0;0.0;0.0;49.0;9055.9582;243236.3621;10.3659;2205.1442;0.0;3.3205;98.6949;0.0106
25971;0.0;0.0;0.0;0.0;0.0;0.0;12.0;22760.3378;432880.4359;0.5759;3.9257;0.0;0.8301;31.873;0.0154
69276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24494.8866;225185.7397;36.8564;4770.6152;0.0;1.6602;147.5871;0.0186
214086;0.0;0.0;0.0;0.0;0.0;0.0;9.0;214.5449;4005.845;0.5759;0.0;0.0;2.4904;163.8672;0.0219
237763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0632;0.0
343424;0.0;0.0;0.0;0.0;0.0;0.0;87.0;0.0;0.0;12.6694;0.0;0.0;0.8301;85.9535;0.0312
118959;0.0;0.0;0.0;0.0;0.0;0.0;49.0;8234.738;291664.6462;23.6111;4666.8635;0.0;5.3958;365.4038;0.0209
113670;0.0;0.0;0.0;1.0633;0.0;0.0;35.0;23493.5678;762857.0989;219.4108;8256.6723;0.0;4.9807;413.8255;0.0281
121110;0.0;0.0;0.0;0.0;0.0;0.0;298.0;13681.114;0.0;0.5759;402.0551;0.0;0.0;0.0;0.0
252798;0.0;0.0;0.0;0.0;0.0;0.0;29.0;7118.0742;475941.6726;0.0;75.5615;0.0;0.0;76.5984;0.0
335586;0.0;0.0;0.0;0.0;0.0;0.0;15.0;4584.7704;111254.8911;1.1518;0.0;0.0;0.4151;36.847;0.0251
18272;0.0;0.0;0.0;1.0633;0.0;0.0;0.0;0.0;3156185.2278;17.2764;1733.2142;0.0;1.2452;47.8874;0.0212
95531;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2616.9069;77818.1547;3.4553;470.2476;0.0;0.0;0.0;0.0084
38539;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1403.5563;51886.6584;5.7588;654.4769;0.0;5.8108;487.4954;0.0261
237129;0.0;0.0;0.0;0.0;0.0;0.0;34.0;7234.1294;215140.2264;14.9729;2564.6298;0.0;1.6602;146.9955;0.0264
243598;0.0;0.0;0.0;2.1266;0.0;0.0;52.0;18446.354;400437.7751;25.9147;6081.8124;0.0;1.2452;118.0115;0.0291
421604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4964.0569;3156185.2278;0.0;0.0;0.0;0.0;0.0;0.0
298202;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2871.1155;72739.4563;0.5759;155.3471;0.0;0.4151;56.8945;0.043
280835;0.0;0.0;0.0;1.0633;0.0;0.0;6.0;89235.205;58788.1882;1.7276;332.2858;0.0;0.0;36.8223;0.0098
247363;0.0;0.0;0.0;0.0;0.0;0.0;91.0;57560.07;337714.4345;2.3035;332.5663;0.0;0.0;0.0;0.0
369593;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5844.9963;150014.8734;40.3117;983.6783;0.0;0.8301;127.5881;0.0447
254132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66996.42;10476.1224;0.0;0.0;0.0;0.0;71.1635;0.0
226945;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;998368.1157;0.0;47.4719;0.0;0.0;0.0;0.0064
165662;0.0;0.0;0.0;0.0;0.0;0.0;24.0;66996.42;0.0;1.7276;300.0387;0.0;0.0;0.0;0.0
196111;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;984164.1873;0.0;112.959;0.0;0.0;0.5836;0.0101
87114;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1344.9621;26534.1874;1.1518;273.9606;0.0;0.4151;22.8128;0.0213
60019;0.0;0.0;0.0;0.0;0.0;0.0;7.0;113.7659;409804.0943;6.3347;1178.2828;0.0;1.6602;48.664;0.0119
233009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7679.0833;409969.5472;1.1518;186.1922;0.0;0.4151;11.3363;0.0095
374501;0.0;0.0;0.0;0.0;0.0;0.0;21.0;4606.4052;129938.3164;2.8794;135.7184;0.0;1.2452;166.2504;0.0356
31514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18811.8032;1124224.8427;1.7276;87.4879;0.0;0.8301;63.7662;0.0262
88650;0.0;0.0;0.0;0.0;0.0;0.0;13.0;3541.7937;56122.8514;3.4553;427.0644;0.0;1.2452;88.7668;0.0316
355836;0.0;0.0;0.0;0.0;0.0;0.0;7.0;45690.6948;368661.9942;0.0;0.0;0.0;0.0;0.0;0.0102
262025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148044.3857;1120977.638;0.0;120.2694;0.0;0.0;40.5287;0.0039
325486;0.0;0.0;0.0;0.0;0.0;0.0;10.0;53043.4293;97389.6666;0.0;0.0;0.0;0.4151;23.3681;0.0406
332058;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3238.0054;77041.9137;2.8794;740.8432;0.0;0.4151;63.6334;0.0484
11272;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;14.9729;226.2901;0.0;2.9054;144.968;0.0156
82842;0.0;0.0;0.0;0.0;0.0;0.0;19.0;5590.7876;105529.3253;4.0312;646.345;0.0;0.4151;24.9228;0.0213
115824;0.0;0.0;0.0;2.1266;0.0;0.0;53.0;6991.9819;0.0;0.0;681.0698;0.0;1.6602;136.5885;0.0316
236553;0.0;0.0;0.0;0.0;0.0;0.0;18.0;7915.625;138579.519;4.0312;1096.6835;0.0;0.8301;10.151;0.0048
360338;0.0;0.0;0.0;0.0;0.0;0.0;3.0;614.7883;16196.9299;0.0;26.8757;0.0;0.4151;31.1506;0.023
36630;0.0;0.0;0.0;1.0633;0.0;0.0;68.0;0.0;0.0;0.0;72.6591;0.0;0.4151;33.0951;0.0322
301410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32672.025;3274.888;0.0;0.0;0.0;0.4151;23.3681;0.0406
361130;0.0;0.0;0.0;0.0;0.0;0.0;158.0;22156.7685;0.0;0.0;0.0;0.0;0.0;8.9358;0.0
156291;0.0;0.0;0.0;1.0633;0.0;0.0;0.0;41236.3047;374973.8791;0.0;42.7154;0.0;0.0;14.2659;0.0
202108;0.0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;3802.6326;0.0;0.0;0.0;0.4151;8.4332;0.0169
101083;0.0;0.0;0.0;0.0;0.0;0.0;55.0;5317.1577;1717.6156;0.5759;146.9348;0.0;1.6602;53.8753;0.0145
227850;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44722.0692;0.5759;0.0;0.0;1.6602;121.5574;0.0255
380924;0.0;0.0;0.0;0.0;0.0;0.0;10.0;11175.8532;14625.594;1.1518;0.0;0.0;0.0;0.0;0.008
164997;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;23369.7588;0.0;46.9342;0.0;0.0;54.2584;0.0
110927;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;2512895.5657;6.3347;396.7801;0.0;0.8301;45.7771;0.0242
383470;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13563.6841;46464.9032;6.3347;17.1587;0.0;0.0;0.0;0.0
376786;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;158203.5472;0.0;49.7908;0.0;0.0;15.3814;0.004
200862;0.0;0.0;0.0;2.1266;0.0;0.0;22.0;13650.6445;373479.1795;35.7046;1881.2707;0.0;3.3205;344.3749;0.0309
244745;0.0;0.0;0.0;0.0;0.0;0.0;18.0;6244.3383;119697.3002;0.0;0.0;0.0;2.0753;125.5597;0.0217
13285;0.0;0.0;0.0;0.0;0.0;0.0;40.0;21595.5692;3150589.6638;4.6071;745.0494;0.0;0.4151;31.4483;0.0322
209663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12178.2297;2079505.3491;21.3076;4562.551;0.0;1.2452;69.4099;0.0195
362637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1984832.9213;0.0;214.0615;0.0;0.0;0.0;0.0
179385;0.0;0.0;0.0;0.0;0.0;0.0;46.0;21765.1998;1105873.4958;4.0312;655.0377;0.0;0.8301;29.5646;0.0131
76880;0.0;0.0;0.0;0.0;0.0;0.0;194.0;65786.067;0.0;0.0;0.0;0.0;0.0;4.1476;0.0049
348893;0.0;0.0;0.0;0.0;0.0;0.0;40.0;33275.1156;0.0;0.5759;18.4544;0.0;0.0;21.6191;0.0045
111098;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;166589.5;1.1518;0.0;0.0;0.4151;28.3197;0.031
26264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69629.0106;12.0935;0.0;0.0;0.0;0.0;0.0
377984;0.0;0.0;0.0;0.0;0.0;0.0;7.0;41736.5341;14625.594;0.0;0.0;0.0;0.0;0.0;0.0
313855;0.0;0.0;0.0;0.0;0.0;0.0;144.0;2549.4859;277737.91;6.9106;24.3192;0.0;0.0;21.9839;0.0
216013;0.0;0.0;0.0;1.0633;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6286;0.0
6359;0.0;0.0;0.0;0.0;0.0;0.0;16.0;4639.7588;177508.3179;25.3388;2758.9539;0.0;4.5656;429.3639;0.0253
59002;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2449.2373;69232.1725;27.6423;4390.3793;0.0;4.1506;365.216;0.0353
131532;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1024923.4515;2.3035;0.0;0.0;0.0;0.0;0.0033
133414;0.0;0.0;0.0;0.0;0.0;0.0;9.0;17313.9637;486167.1911;0.5759;26.0043;0.0;0.0;29.1831;0.0225
406783;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;703155.3411;0.0;109.1105;0.0;0.0;25.0417;0.0153
403707;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4400.8748;149667.7738;8.6382;1397.5634;0.0;0.0;0.0;0.0082
407580;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54717.3883;143146.4145;0.0;0.0;0.0;0.0;0.0;0.0
263863;0.0;0.0;0.0;0.0;0.0;0.0;13.0;6235.3238;177547.761;59.8917;4150.6287;0.0;2.9054;251.0806;0.0296
248659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34250.0639;0.0;8.8994;0.0;0.0;0.0;0.0
242001;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4995.8312;95588.0769;5.1829;570.9147;0.0;0.8301;17.5204;0.0075
372051;0.0;0.0;0.0;0.0;0.0;0.0;13.0;7115.1382;173401.4984;16.7006;4286.908;0.0;0.8301;80.0605;0.0266
307695;0.0;0.0;0.0;0.0;0.0;0.0;31.0;16017.85;431384.8607;102.5069;1821.8237;0.0;1.6602;133.7873;0.0276
157976;0.0;0.0;0.0;1.0633;0.0;0.0;68.0;97920.1719;3425.5272;1.7276;248.7237;0.0;0.8301;9.9662;0.005
36244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22913.9617;763810.1871;0.5759;113.2856;0.0;1.2452;55.0372;0.0132
6644;0.0;0.0;0.0;0.0;0.0;0.0;74.0;259.9394;0.0;19.0041;2888.2229;0.0;2.0753;105.3862;0.0122
245037;0.0;0.0;0.0;0.0;0.0;0.0;10.0;4870.5298;95674.8518;5.7588;1008.6348;0.0;0.8301;17.5204;0.0075
229028;0.0;0.0;0.0;0.0;0.0;0.0;53.0;12219.1433;328349.9194;24.187;3454.6511;0.0;3.3205;261.4912;0.0244
146065;0.0;0.0;0.0;0.0;0.0;0.0;69.0;24193.9938;487637.0856;20.1558;2760.9168;0.0;2.9054;201.6912;0.0229
220745;0.0;0.0;0.0;0.0;0.0;0.0;32.0;8268.9931;159744.7065;16.1247;2820.6441;0.0;1.2452;40.9005;0.0121
94294;0.0;0.0;0.0;0.0;0.0;0.0;22.0;17888.0873;9735.1273;0.0;131.7891;0.0;0.0;0.0;0.0
418854;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0.0;730241.5353;0.0;0.0;0.0;0.0;16.7889;0.0057
98784;0.0;0.0;0.0;0.0;0.0;0.0;3.0;348.8608;5976.4242;2.8794;587.7393;0.0;2.0753;53.8246;0.0104
256275;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;10.821;0.0
127519;0.0;0.0;0.0;0.0;0.0;0.0;18.0;1675.794;38996.6411;1.1518;191.8004;0.0;4.1506;228.1174;0.0194
378861;0.0;0.0;0.0;1.0633;0.0;0.0;6.0;2823.3387;85692.5826;7.4865;255.7339;0.0;0.4151;2.3201;0.0012
190605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54015.9525;531475.003;1.7276;0.0;0.0;0.0;0.0;0.0067
322792;0.0;0.0;0.0;0.0;0.0;0.0;50.0;30375.8888;248550.2599;0.0;75.9377;0.0;0.0;0.0;0.0
193973;0.0;0.0;0.0;0.0;0.0;0.0;31.0;10653.3261;247715.5248;4.0312;945.5425;0.0;1.2452;82.5857;0.0235
183497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63863.1443;0.5759;107.9578;0.0;0.4151;8.2148;0.0074
418754;0.0;0.0;0.0;0.0;0.0;0.0;3.0;18.029;473.3176;0.0;0.0;0.0;0.0;0.0;0.0
112200;0.0;0.0;0.0;1.0633;0.0;0.0;38.0;3132.5358;87844.6002;6.9106;1334.1908;0.0;4.9807;336.2663;0.0221
194924;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;1733429.7186;0.0;338.5609;0.0;0.0;0.0;0.0079
44856;0.0;0.0;0.0;0.0;0.0;0.0;15.0;434.4985;11089.8325;2.3035;380.236;0.0;2.4904;95.9568;0.0131
15369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2615.0205;102649.595;0.5759;90.0116;0.0;1.6602;56.3248;0.0138
63951;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;728004.4561;0.0;155.2334;0.0;0.4151;30.3042;0.033
404211;0.0;0.0;0.0;0.0;0.0;0.0;25.0;6093.4467;168290.4853;0.0;84.4973;0.0;0.0;22.9986;0.0118
216437;0.0;0.0;0.0;0.0;0.0;0.0;12.0;2653.8663;67237.9275;2.8794;564.4653;0.0;1.2452;30.9373;0.0086
350119;0.0;0.0;0.0;0.0;0.0;0.0;3.0;680.5941;21234.6075;1.1518;252.369;0.0;1.2452;45.9025;0.0105
35702;0.0;0.0;0.0;0.0;0.0;0.0;22.0;19114.7545;1229377.5318;1.7276;87.7683;0.0;2.9054;144.8582;0.0156
164517;0.0;0.0;0.0;0.0;0.0;0.0;37.0;26164.257;11382.0388;1.1518;185.6314;0.0;0.0;7.366;0.0
377950;0.0;0.0;0.0;0.0;0.0;0.0;9.0;8897.3031;208313.4082;24.187;875.44;0.0;0.4151;20.7199;0.0149
7101;0.0;0.0;0.0;1.0633;0.0;0.0;214.0;92631.3468;728004.4561;0.0;0.0;0.0;1.2452;70.5144;0.0205
35669;0.0;0.0;0.0;0.0;0.0;0.0;38.0;43920.6972;509684.5561;0.0;643.1027;0.0;0.8301;36.6419;0.0154
222650;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2692.6286;57828.3726;0.0;0.0;0.0;0.4151;15.1197;0.0136
199987;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1249.4085;23476.5554;2.8794;607.0876;0.0;0.8301;32.9421;0.0154
285556;0.0;0.0;0.0;0.0;0.0;0.0;37.0;854.9878;764399.1584;1.7276;269.7544;0.0;0.0;22.3895;0.0059
39369;0.0;0.0;0.0;0.0;0.0;0.0;50.0;63969.4228;44722.0692;3.4553;515.674;0.0;1.2452;67.5271;0.0182
38599;0.0;0.0;0.0;0.0;0.0;0.0;106.0;0.0;168290.4853;5.7588;894.7883;0.0;0.4151;32.2867;0.031
315139;0.0;0.0;0.0;0.0;0.0;0.0;12.0;42658.4544;355123.0734;0.0;0.0;0.0;0.0;40.5368;0.0
361131;0.0;0.0;0.0;0.0;0.0;0.0;12.0;396.6376;13838.2303;0.0;736.1029;0.0;0.8301;90.6658;0.0265
254332;0.0;0.0;0.0;0.0;0.0;0.0;47.0;6834.8406;0.0;6.9106;201.8952;0.0;1.2452;161.3234;0.0393
389680;0.0;0.0;0.0;0.0;0.0;0.0;69.0;14349.1905;0.0;2.3035;151.4214;0.0;0.0;0.0;0.0
366988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.0171;193091.4503;0.0;561.02;0.0;0.0;35.6188;0.0121
322882;0.0;0.0;0.0;0.0;0.0;0.0;27.0;9484.1465;180483.9082;3.4553;234.1423;0.0;1.2452;79.4656;0.0209
396019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20172.1462;223502.9598;0.0;0.0;0.0;0.0;0.0;0.0
360467;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;1445617.7869;0.0;0.0;0.0;0.0;0.0;0.0055
99406;0.0;0.0;0.0;1.0633;0.0;0.0;37.0;9681.5639;323034.5622;25.9147;3799.8358;0.0;4.1506;222.4838;0.0186
230543;0.0;0.0;0.0;0.0;0.0;0.0;53.0;18452.6641;412827.6534;9.79;1494.0245;0.0;2.9054;250.7407;0.0264
202502;0.0;0.0;0.0;0.0;0.0;0.0;10.0;2341.9649;52255.8462;1.7276;446.6931;0.0;1.2452;44.0915;0.0142
304619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10629.7826;1276325.8638;13.8212;292.4676;0.0;0.0;0.0;0.0
219006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;644.7929;0.0;0.0;79.4547;0.0;0.0;0.0;0.0082
276766;0.0;0.0;0.0;0.0;0.0;0.0;35.0;4114.2139;166912.3135;6.9106;1311.758;0.0;1.6602;256.0384;0.0485
203360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;572.3847;224530.0591;0.0;0.0;0.0;0.0;0.0;0.0
277648;0.0;0.0;0.0;0.0;0.0;0.0;9.0;333.5362;6482.8741;0.5759;154.5059;0.0;0.4151;33.487;0.0294
409390;0.0;0.0;0.0;0.0;0.0;0.0;6.0;923.9854;22880.1752;0.5759;91.1332;0.0;0.0;55.4304;0.0086
185453;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3508.4401;62203.4054;0.5759;121.4175;0.0;1.6602;40.9059;0.0091
19929;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;40670.056;0.5759;1.6825;0.0;4.1506;151.5255;0.0141
76390;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5620.528;296071.1776;4.6071;1018.7295;0.0;0.4151;0.0;0.0
159284;0.0;0.0;0.0;0.0;0.0;0.0;52.0;2944.5813;0.0;1.1518;0.0;0.0;0.4151;82.0391;0.074
155744;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;9515.2517;0.5759;84.9642;0.0;1.2452;63.0063;0.0238
284712;0.0;0.0;0.0;0.0;0.0;0.0;41.0;434.9361;3361174.4429;0.0;217.9036;0.0;0.0;0.0;0.0
242149;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;2135770.2179;1.1518;289.9439;0.0;0.0;4.7074;0.0113
75982;0.0;0.0;0.0;1.0633;1.1176;143.4501;34.0;3093.6136;1062310.6956;1.7276;1310.2706;0.0;3.7355;283.3167;0.0231
330466;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;563712.8725;0.0;0.0;0.0;0.0;0.0;0.005
383469;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6686.0484;204795.0803;1.7276;14.8617;0.0;0.0;0.0;0.005
279342;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;2.3035;255.6436;0.0;0.4151;33.5265;0.0294
348784;0.0;0.0;0.0;0.0;0.0;0.0;12.0;3362.4053;82877.9203;0.0;692.7232;0.0;0.8301;128.8601;0.0456
251810;0.0;0.0;0.0;0.0;0.0;0.0;106.0;86407.8953;0.0;0.0;0.0;0.0;0.0;0.0;0.0
354359;0.0;0.0;0.0;1.0633;0.0;0.0;7.0;590.4492;14808.5315;0.5759;145.5328;0.0;0.0;0.0;0.008
31675;0.0;0.0;0.0;0.0;0.0;0.0;18.0;29730.1542;34250.0639;0.0;10.2949;0.0;3.3205;181.6665;0.0191
311071;0.0;0.0;0.0;0.0;0.0;0.0;7.0;28608.3555;0.0;0.5759;8.9731;0.0;0.4151;92.6116;0.0776
419507;0.0;0.0;0.0;0.0;0.0;0.0;25.0;9909.1271;801445.5814;0.0;0.0;0.0;0.0;18.036;0.0
383517;0.0;0.0;0.0;0.0;0.0;0.0;10.0;2778.2663;88972.6739;6.9106;52.1563;0.0;0.4151;21.1032;0.0144
168743;0.0;0.0;0.0;0.0;0.0;0.0;38.0;17997.976;671019.5262;0.0;0.0;0.0;0.0;25.0834;0.0
416453;0.0;0.0;0.0;0.0;0.0;0.0;12.0;35499.0995;0.0;0.0;0.0;0.0;0.0;7.1873;0.0062
169062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58273.5073;2.3035;419.4934;0.0;0.4151;8.5998;0.0078
26196;0.0;0.0;0.0;0.0;0.0;0.0;3.0;67850.8827;1016422.1146;0.0;151.3258;0.0;1.2452;130.0998;0.0356
177673;0.0;0.0;0.0;0.0;0.0;0.0;108.0;2388.3689;0.0;2.8794;130.5315;0.0;0.4151;7.6906;0.0179
366656;0.0;0.0;0.0;0.0;0.0;0.0;6.0;205.5304;6527.0504;0.0;0.0;0.0;0.4151;23.0821;0.0116
35696;0.0;0.0;0.0;1.0633;0.0;0.0;28.0;7438.7584;227310.8009;9.79;2270.1993;0.0;4.5656;297.1479;0.0199
277662;0.0;0.0;0.0;0.0;0.0;0.0;18.0;2679.1069;49329.1654;1.1518;224.0476;0.0;1.2452;132.0266;0.0355
103571;0.0;0.0;0.0;1.0633;0.0;0.0;35.0;37363.3269;63863.1443;0.0;0.0;0.0;0.4151;18.1295;0.0251
216385;0.0;0.0;0.0;0.0;0.0;0.0;16.0;3421.901;92563.5772;0.0;0.0;0.0;1.6602;127.3787;0.0256
362729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5336.5878;0.0;0.0;17.1943;0.0;0.0;5.4029;0.0071
337874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23935.8803;13980.2239;0.0;0.0;0.0;0.0;0.0;0.0
264686;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1048.3854;22137.0664;2.3035;194.3241;0.0;0.0;0.0;0.0067
245936;0.0;0.0;0.0;0.0;0.0;0.0;12.0;570.6173;10821.6192;0.5759;151.4214;0.0;0.4151;48.087;0.0471
269870;0.0;0.0;0.0;0.0;0.0;0.0;28.0;4433.3269;90712.9051;2.3035;268.6328;0.0;1.2452;199.282;0.0514
226891;0.0;0.0;0.0;0.0;0.0;0.0;62.0;28669.6888;613982.921;49.5258;6918.8362;0.0;2.9054;236.1505;0.0261
45556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13589.5086;58371.1356;4.0312;120.5051;0.0;0.0;0.0;0.0
192226;0.0;0.0;0.0;0.0;0.0;0.0;44.0;47735.9039;303056.4335;0.0;317.4144;0.0;0.0;22.9986;0.0035
388289;0.0;0.0;0.0;0.0;0.0;0.0;35.0;5913.9768;201788.5337;0.0;110.1077;0.0;0.0;39.6698;0.0
120319;0.0;0.0;0.0;0.0;0.0;0.0;68.0;13756.8738;0.0;0.0;0.0;0.0;0.0;32.4142;0.0
113413;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;671.6529;2.8794;55.8623;0.0;0.0;16.8929;0.0
112129;0.0;0.0;0.0;0.0;0.0;0.0;43.0;5182.4312;88152.2567;4.0312;1062.7539;0.0;3.3205;158.6958;0.0208
23024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49966.5223;1652259.2976;6.3347;22.3759;0.0;0.4151;26.7708;0.031
282766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48022.1603;3507389.8251;0.0;24.0528;0.0;0.0;65.9416;0.0
261950;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;2216.2;0.0;344.3146;0.0;0.0;16.8762;0.0102
31466;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2429.4442;11382.0388;33.977;1915.4807;0.0;0.4151;41.2397;0.031
88967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175.7147;409969.5472;8.6382;860.5595;0.0;0.0;0.0;0.0
407784;0.0;0.0;0.0;0.0;0.0;0.0;46.0;53093.4137;921338.1518;12.6694;0.0;0.0;0.0;0.3448;0.0
291428;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5872.9412;122043.3781;10.3659;2430.033;0.0;0.0;80.4522;0.0034
317762;0.0;0.0;0.0;0.0;0.0;0.0;88.0;8962.946;0.0;0.0;0.0;0.0;0.0;17.0414;0.0
179446;0.0;0.0;0.0;1.0633;0.0;0.0;87.0;33275.1156;71569.5703;17.2764;2198.6948;0.0;2.0753;76.817;0.0143
401766;0.0;0.0;0.0;0.0;0.0;0.0;57.0;80989.7094;0.0;3.4553;527.0145;0.0;0.0;0.0;0.0103
412438;0.0;0.0;0.0;0.0;0.0;0.0;12.0;109.5909;213498.5909;0.0;0.0;0.0;0.0;0.0;0.0031
298070;0.0;0.0;0.0;0.0;0.0;0.0;12.0;925.7883;12968.9036;0.0;0.0;0.0;0.4151;41.7392;0.0345
190571;0.0;0.0;0.0;1.0633;0.0;0.0;19.0;11007.5956;381038.0624;36.8564;559.6983;0.0;3.7355;367.4551;0.0328
7429;0.0;0.0;0.0;0.0;0.0;0.0;66.0;5931.9619;7048298.812;0.0;28.3972;0.0;0.4151;36.233;0.0349
20098;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;3043.1063;0.5759;112.164;0.0;4.5656;226.5935;0.0212
210205;0.0;0.0;0.0;0.0;0.0;0.0;31.0;10185.7028;730962.3278;0.0;449.6243;0.0;0.0;0.0;0.0
339128;0.0;0.0;0.0;0.0;0.0;0.0;46.0;2262.7946;0.0;0.0;0.0;0.0;0.0;0.0;0.0
303110;0.0;0.0;0.0;1.0633;0.0;0.0;7.0;508.4173;11596.2824;2.3035;360.8877;0.0;0.8301;43.2256;0.0169
146556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22548.9057;0.0;4.6071;575.9621;0.0;1.2452;107.6618;0.0301
124757;0.0;0.0;0.0;0.0;0.0;0.0;49.0;75.0294;0.0;13.8212;2142.0519;0.0;2.4904;67.7701;0.0117
315592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14437.0084;703292.0048;4.0312;159.5872;0.0;0.8301;29.3564;0.0119
184658;0.0;0.0;0.0;0.0;0.0;0.0;6.0;33880.8748;64862.5639;0.5759;0.2804;0.0;0.0;51.1438;0.0
313626;0.0;0.0;0.0;1.0633;0.0;0.0;21.0;4633.4486;117692.0111;1.7276;339.5765;0.0;0.4151;77.07;0.0484
287424;0.0;0.0;0.0;0.0;0.0;0.0;50.0;22232.4404;653921.4643;23.0353;5358.3546;0.0;0.8301;93.7413;0.034
53989;0.0;0.0;0.0;0.0;0.0;0.0;34.0;10572.1957;222877.3923;36.8564;6396.9932;0.0;6.2259;499.1282;0.0243
304967;0.0;0.0;0.0;0.0;0.0;0.0;178.0;79304.7861;3560362.5637;0.0;0.0;0.0;0.0;0.0;0.0068
264201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2871.3859;1897.0658;0.0;8.9096;0.0;0.0;0.0;0.0
260646;0.0;0.0;0.0;0.0;0.0;0.0;21.0;6859.1266;129540.7296;5.1829;330.323;0.0;0.8301;97.1768;0.049
